loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,occupancy_type,income,credit_type,Credit_Score,co-applicant_credit_type,age,LTV,Region,Security_Type,Status,dtir1
cf,Female,nopre,type3,p4,l1,nopc,nob/c,286500,360,not_neg,int_only,not_lpsm,268000,pr,5700,CIB,881,CIB,35-44,106.9029851,North,direct,1,39
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,696500,360,not_neg,not_int,not_lpsm,758000,pr,12180,CRIF,520,EXP,35-44,91.88654354,south,direct,0,43
cf,Female,nopre,type1,p1,l1,nopc,nob/c,236500,360,neg_amm,not_int,not_lpsm,338000,pr,3060,CRIF,709,CIB,55-64,69.9704142,North,direct,1,49
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,360,not_neg,not_int,not_lpsm,288000,pr,4260,CIB,885,EXP,65-74,75.17361111,south,direct,0,43
cf,Female,nopre,type1,p3,l1,nopc,nob/c,256500,240,not_neg,not_int,not_lpsm,368000,pr,3300,CIB,896,CIB,55-64,69.70108696,south,direct,0,43
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,526500,360,not_neg,not_int,not_lpsm,658000,pr,6060,CRIF,604,EXP,35-44,80.01519757,North,direct,0,43
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,626500,360,not_neg,not_int,not_lpsm,1168000,pr,7740,CIB,565,EXP,45-54,53.63869863,south,direct,0,41
cf,Male,nopre,type1,p3,l1,nopc,nob/c,646500,360,not_neg,not_int,not_lpsm,878000,pr,7860,CRIF,627,CIB,55-64,73.6332574,North,direct,1,42
ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,360,not_neg,not_int,not_lpsm,328000,pr,6660,CRIF,890,CIB,55-64,75.15243902,south,direct,0,38
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,516500,360,not_neg,not_int,lpsm,418000,ir,24000,EQUI,631,EXP,25-34,75.2016129,south,direct,1,39
cf,Male,nopre,type1,p3,l1,nopc,nob/c,106500,180,not_neg,not_int,not_lpsm,418000,pr,2880,EQUI,697,EXP,45-54,75.2016129,North,direct,1,39
cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,186500,360,not_neg,not_int,lpsm,418000,pr,3780,EQUI,666,EXP,65-74,75.2016129,south,direct,1,39
cf,Joint,pre,type2,p3,l1,nopc,b/c,266500,360,not_neg,not_int,not_lpsm,338000,pr,4080,CIB,900,EXP,35-44,78.84615385,North,direct,1,15
cf,Male,nopre,type1,p3,l1,nopc,nob/c,216500,360,not_neg,not_int,not_lpsm,278000,pr,14820,CIB,660,EXP,35-44,77.87769784,south,direct,0,43
cf,Joint,nopre,type2,p4,l1,nopc,b/c,206500,360,not_neg,not_int,not_lpsm,218000,pr,5700,CIB,747,EXP,25-34,94.72477064,North,direct,0,39
cf,Male,nopre,type1,p3,l1,nopc,nob/c,316500,360,not_neg,not_int,not_lpsm,428000,pr,3900,CIB,590,CIB,55-64,73.94859813,North,direct,0,44
cf,Female,nopre,type1,p4,l1,nopc,nob/c,366500,360,not_neg,not_int,not_lpsm,468000,pr,5580,CRIF,782,CIB,55-64,78.31196581,North,direct,0,32
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,236500,360,not_neg,not_int,not_lpsm,448000,pr,2400,CRIF,676,EXP,45-54,52.79017857,North,direct,0,49
cf,Female,nopre,type1,p3,l1,nopc,nob/c,226500,360,not_neg,not_int,not_lpsm,388000,pr,3180,CRIF,852,CIB,45-54,58.37628866,central,direct,0,31
cf,Female,nopre,type1,p4,l1,nopc,nob/c,236500,360,not_neg,int_only,not_lpsm,408000,pr,2400,EXP,554,CIB,55-64,57.96568627,North,direct,0,40
ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,246500,360,not_neg,not_int,not_lpsm,318000,pr,7200,CRIF,709,EXP,45-54,77.51572327,North,direct,0,48
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,456500,360,not_neg,not_int,not_lpsm,928000,pr,11340,CRIF,570,EXP,55-64,49.19181034,south,direct,0,26
cf,Female,pre,type1,p4,l1,nopc,nob/c,366500,348,not_neg,not_int,not_lpsm,498000,pr,6540,CIB,849,EXP,25-34,73.59437751,south,direct,0,42
cf,Female,nopre,type2,p4,l1,nopc,b/c,426500,360,not_neg,not_int,not_lpsm,438000,pr,6780,EXP,780,CIB,45-54,97.37442922,North,direct,1,8
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,486500,360,not_neg,not_int,not_lpsm,648000,pr,9000,CRIF,581,EXP,35-44,75.07716049,south,direct,0,38
cf,Male,nopre,type1,p3,l1,nopc,nob/c,446500,360,not_neg,not_int,not_lpsm,568000,pr,12900,CRIF,660,CIB,45-54,78.60915493,North,direct,0,28
cf,Male,nopre,type1,p4,l1,nopc,nob/c,76500,240,not_neg,not_int,not_lpsm,108000,pr,1560,CRIF,601,CIB,45-54,70.83333333,North,direct,0,44
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,696500,360,not_neg,not_int,not_lpsm,1708000,pr,10500,CIB,894,EXP,55-64,40.77868852,south,direct,0,41
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,246500,360,not_neg,not_int,not_lpsm,288000,pr,5340,CIB,796,CIB,65-74,85.59027778,south,direct,0,45
cf,Joint,nopre,type2,p1,l1,nopc,b/c,246500,360,not_neg,not_int,not_lpsm,258000,pr,4500,CIB,697,EXP,25-34,95.54263566,south,direct,0,42
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,326500,324,not_neg,not_int,not_lpsm,638000,pr,6600,EXP,636,CIB,65-74,51.17554859,south,direct,1,31
cf,Male,nopre,type2,p3,l2,nopc,b/c,86500,360,not_neg,not_int,not_lpsm,128000,pr,960,CRIF,506,CIB,55-64,67.578125,North,direct,0,48
ncf,Female,nopre,type1,p3,l1,nopc,nob/c,386500,360,not_neg,not_int,not_lpsm,418000,pr,3480,EQUI,891,EXP,55-64,75.2016129,south,direct,1,39
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,286500,360,not_neg,not_int,not_lpsm,388000,ir,6900,CRIF,582,EXP,45-54,73.84020619,south,direct,0,48
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,136500,360,not_neg,not_int,not_lpsm,208000,pr,1620,CRIF,517,CIB,25-34,65.625,south,direct,0,45
cf,Female,nopre,type3,p3,l1,nopc,nob/c,196500,360,not_neg,not_int,not_lpsm,418000,pr,2700,EQUI,809,EXP,>74,75.2016129,North-East,direct,1,39
cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,196500,360,not_neg,not_int,not_lpsm,228000,pr,5700,EXP,836,EXP,55-64,86.18421053,south,direct,0,39
cf,Joint,nopre,type3,p4,l1,nopc,nob/c,606500,360,neg_amm,not_int,not_lpsm,698000,pr,5700,CRIF,804,EXP,55-64,86.89111748,south,direct,0,39
cf,Female,nopre,type1,p4,l1,nopc,nob/c,346500,360,not_neg,not_int,not_lpsm,468000,pr,7200,CIB,633,CIB,25-34,74.03846154,south,direct,0,21
ncf,Female,pre,type2,p3,l1,nopc,b/c,156500,360,not_neg,not_int,not_lpsm,178000,pr,1620,CRIF,851,CIB,55-64,87.92134831,North,direct,1,32
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,186500,360,not_neg,not_int,not_lpsm,218000,pr,1920,CIB,828,EXP,45-54,85.55045872,south,direct,0,51
cf,Male,nopre,type2,p3,l1,nopc,b/c,116500,360,not_neg,not_int,not_lpsm,158000,pr,3180,CIB,586,CIB,35-44,73.73417722,North,direct,0,49
cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,256500,300,not_neg,not_int,not_lpsm,278000,pr,5700,CIB,598,EXP,45-54,92.26618705,south,direct,0,39
cf,Female,nopre,type2,p1,l1,nopc,b/c,196500,360,not_neg,not_int,not_lpsm,238000,pr,2580,CIB,679,CIB,25-34,82.56302521,south,direct,0,60
cf,Male,nopre,type1,p4,l1,nopc,nob/c,316500,360,not_neg,not_int,not_lpsm,618000,ir,9900,CRIF,831,CIB,65-74,51.21359223,south,direct,0,20
cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,360,not_neg,not_int,not_lpsm,338000,pr,3060,CIB,732,CIB,55-64,69.9704142,North,direct,0,44
cf,Female,pre,type1,p1,l1,nopc,nob/c,526500,360,not_neg,not_int,not_lpsm,568000,pr,7740,CRIF,795,CIB,35-44,92.69366197,North,direct,1,39
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,396500,360,not_neg,not_int,not_lpsm,598000,pr,11700,CRIF,752,EXP,35-44,66.30434783,North,direct,0,15
cf,Male,pre,type1,p1,l1,nopc,nob/c,386500,360,not_neg,not_int,not_lpsm,408000,pr,7080,CRIF,783,CIB,25-34,94.73039216,south,direct,0,43
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,256500,360,not_neg,not_int,not_lpsm,418000,pr,3120,EQUI,859,EXP,65-74,75.2016129,central,direct,1,39
cf,Female,nopre,type1,p4,l1,nopc,nob/c,366500,360,not_neg,not_int,not_lpsm,418000,pr,5040,EXP,800,CIB,25-34,87.67942584,North,direct,0,47
cf,Female,nopre,type1,p3,l1,nopc,nob/c,136500,240,not_neg,not_int,not_lpsm,238000,pr,1440,CRIF,616,CIB,>74,57.35294118,North,direct,0,44
cf,Male,nopre,type1,p4,l1,nopc,nob/c,206500,240,not_neg,not_int,not_lpsm,348000,pr,3960,CIB,595,CIB,55-64,59.33908046,south,direct,0,42
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,186500,360,not_neg,not_int,not_lpsm,238000,pr,4440,CIB,542,EXP,65-74,78.36134454,south,direct,0,31
cf,Joint,nopre,type2,p4,l1,nopc,b/c,586500,360,not_neg,int_only,not_lpsm,608000,pr,5700,CRIF,897,EXP,35-44,96.46381579,North,direct,0,39
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,146500,180,not_neg,not_int,not_lpsm,118000,pr,4620,EXP,715,EXP,25-34,124.1525424,North,direct,1,39
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,116500,240,not_neg,not_int,not_lpsm,558000,pr,4020,CRIF,516,CIB,45-54,20.8781362,south,direct,0,23
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,366500,360,not_neg,int_only,not_lpsm,418000,pr,9960,EQUI,837,EXP,35-44,75.2016129,south,direct,1,39
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,366500,360,not_neg,not_int,not_lpsm,418000,pr,7380,EQUI,619,EXP,55-64,75.2016129,North,direct,1,39
ncf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,156500,360,not_neg,not_int,not_lpsm,248000,sr,7020,CRIF,809,EXP,65-74,63.10483871,south,direct,0,39
cf,Joint,nopre,type3,p1,l1,nopc,nob/c,326500,360,not_neg,not_int,not_lpsm,318000,pr,6720,CIB,814,EXP,35-44,102.672956,North,direct,0,26
cf,Female,nopre,type2,p3,l1,nopc,b/c,146500,360,not_neg,not_int,not_lpsm,188000,pr,4800,CRIF,757,CIB,65-74,77.92553191,North,direct,0,60
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,486500,360,not_neg,not_int,not_lpsm,578000,pr,12120,CIB,884,CIB,55-64,84.16955017,south,direct,0,33
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,256500,360,not_neg,not_int,not_lpsm,328000,pr,4260,EXP,666,EXP,35-44,78.20121951,south,direct,1,47
cf,Female,nopre,type1,p3,l2,nopc,nob/c,186500,360,not_neg,not_int,not_lpsm,278000,pr,2280,CIB,565,CIB,55-64,67.08633094,south,direct,0,44
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,86500,240,not_neg,not_int,not_lpsm,128000,pr,2820,CRIF,573,EXP,35-44,67.578125,North,direct,0,24
cf,Female,nopre,type1,p3,l1,nopc,nob/c,336500,360,neg_amm,not_int,not_lpsm,568000,ir,1560,CIB,639,CIB,65-74,59.24295775,central,direct,1,43
cf,Male,nopre,type1,p3,l1,nopc,nob/c,176500,240,not_neg,not_int,not_lpsm,278000,pr,4680,CRIF,840,CIB,45-54,63.48920863,south,direct,0,29
cf,Female,nopre,type2,p4,l1,nopc,b/c,76500,240,not_neg,int_only,not_lpsm,418000,pr,1380,EQUI,746,EXP,65-74,75.2016129,North,direct,1,39
cf,Female,nopre,type1,p3,l1,nopc,nob/c,246500,360,not_neg,not_int,not_lpsm,418000,pr,3120,EQUI,507,EXP,55-64,75.2016129,North,direct,1,39
cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,246500,360,neg_amm,not_int,not_lpsm,238000,pr,5220,CIB,609,EXP,55-64,103.5714286,south,direct,1,49
cf,Male,nopre,type3,p3,l1,nopc,nob/c,226500,360,neg_amm,not_int,not_lpsm,418000,pr,3660,EQUI,502,EXP,65-74,75.2016129,North,direct,1,39
cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,196500,300,not_neg,not_int,not_lpsm,418000,pr,4200,EQUI,657,EXP,35-44,75.2016129,south,direct,1,39
cf,Male,pre,type1,p1,l1,nopc,nob/c,216500,120,not_neg,not_int,not_lpsm,298000,pr,5880,EXP,765,CIB,65-74,72.65100671,North,direct,0,45
cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,136500,180,not_neg,not_int,not_lpsm,268000,pr,5400,CRIF,831,EXP,55-64,50.93283582,south,direct,0,16
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,536500,360,neg_amm,int_only,not_lpsm,898000,pr,8040,CRIF,645,EXP,25-34,59.74387528,south,direct,0,42
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,156500,360,not_neg,not_int,not_lpsm,208000,pr,6000,EXP,839,EXP,45-54,75.24038462,south,direct,0,37
cf,Female,pre,type1,p4,l1,nopc,nob/c,466500,360,not_neg,not_int,not_lpsm,678000,pr,8760,CRIF,557,CIB,45-54,68.80530973,south,direct,0,33
ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,1006500,360,not_neg,not_int,not_lpsm,418000,ir,73440,EQUI,750,EXP,65-74,75.2016129,North,direct,1,39
cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,316500,360,not_neg,not_int,not_lpsm,398000,pr,5220,EXP,708,CIB,25-34,79.52261307,south,direct,0,36
cf,Male,pre,type1,p1,l1,nopc,nob/c,336500,360,not_neg,not_int,not_lpsm,348000,pr,9900,CRIF,875,CIB,35-44,96.6954023,North,direct,0,39
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,246500,360,not_neg,not_int,not_lpsm,378000,pr,5700,EXP,849,EXP,35-44,65.21164021,North,direct,1,44
cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,456500,360,not_neg,not_int,not_lpsm,588000,pr,6180,CIB,718,EXP,35-44,77.63605442,south,direct,0,48
cf,Female,nopre,type1,p4,l1,nopc,nob/c,266500,360,not_neg,not_int,not_lpsm,558000,pr,4560,CRIF,661,CIB,45-54,47.75985663,North,direct,0,28
ncf,Male,nopre,type1,p3,l1,nopc,nob/c,726500,360,not_neg,not_int,not_lpsm,1508000,pr,9960,CRIF,668,CIB,65-74,48.17639257,south,direct,1,41
cf,Female,nopre,type1,p1,l1,nopc,nob/c,666500,360,not_neg,not_int,not_lpsm,738000,pr,7200,CIB,603,CIB,35-44,90.31165312,south,direct,1,57
cf,Female,nopre,type1,p4,l1,nopc,nob/c,256500,360,not_neg,not_int,not_lpsm,508000,pr,5040,EXP,835,CIB,65-74,50.49212598,North,direct,0,38
cf,Sex Not Available,pre,type3,p4,l1,nopc,nob/c,186500,360,not_neg,not_int,not_lpsm,208000,pr,5700,EXP,693,EXP,55-64,89.66346154,south,direct,0,39
cf,Male,nopre,type1,p4,l1,nopc,nob/c,346500,360,not_neg,not_int,not_lpsm,598000,pr,10620,CIB,689,CIB,35-44,57.94314381,south,direct,0,34
ncf,Male,nopre,type1,p4,l1,nopc,nob/c,736500,180,not_neg,not_int,not_lpsm,1038000,pr,6300,EXP,594,CIB,>74,70.95375723,North,direct,1,8
cf,Female,nopre,type1,p4,l1,nopc,nob/c,566500,360,not_neg,not_int,not_lpsm,1048000,pr,8220,CRIF,896,CIB,25-34,54.05534351,south,direct,0,37
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,360,not_neg,not_int,not_lpsm,518000,pr,8280,CRIF,532,EXP,65-74,93.91891892,North,direct,0,32
cf,Male,nopre,type1,p4,l1,nopc,nob/c,406500,360,not_neg,not_int,not_lpsm,528000,pr,5700,CIB,719,CIB,35-44,76.98863636,North,direct,0,27
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,366500,360,not_neg,not_int,not_lpsm,458000,pr,7680,EXP,860,EXP,35-44,80.02183406,North,direct,0,39
cf,Female,nopre,type1,p4,l1,nopc,nob/c,196500,360,not_neg,not_int,not_lpsm,278000,pr,4200,CIB,794,CIB,35-44,70.68345324,North,direct,0,41
cf,Female,pre,type1,p3,l1,nopc,nob/c,376500,360,not_neg,not_int,not_lpsm,768000,pr,4260,CIB,632,CIB,65-74,49.0234375,south,direct,0,48
cf,Male,nopre,type3,p3,l1,nopc,nob/c,266500,360,neg_amm,not_int,not_lpsm,268000,pr,3420,EXP,513,CIB,65-74,99.44029851,central,direct,1,49
cf,Joint,pre,type1,p1,l1,nopc,nob/c,596500,360,not_neg,not_int,not_lpsm,638000,pr,9660,EXP,761,EXP,25-34,93.49529781,North,direct,0,43
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,346500,360,not_neg,not_int,not_lpsm,538000,pr,7080,EXP,881,EXP,65-74,64.40520446,south,direct,0,24
cf,Male,nopre,type1,p4,l1,nopc,nob/c,386500,360,not_neg,not_int,not_lpsm,498000,pr,4080,CRIF,523,CIB,45-54,77.61044177,North,direct,0,49
cf,Joint,pre,type1,p1,l1,nopc,nob/c,406500,360,not_neg,not_int,not_lpsm,508000,pr,15420,CRIF,888,EXP,55-64,80.01968504,North,direct,0,21
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,296500,360,not_neg,not_int,not_lpsm,368000,pr,3960,CIB,799,CIB,35-44,80.57065217,south,direct,0,33
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,266500,180,not_neg,not_int,not_lpsm,338000,pr,12540,CIB,686,EXP,35-44,78.84615385,North,direct,0,23
cf,Male,nopre,type3,p1,l1,nopc,nob/c,96500,360,not_neg,not_int,not_lpsm,418000,pr,2340,EQUI,808,EXP,25-34,75.2016129,North,direct,1,39
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,466500,360,not_neg,not_int,not_lpsm,518000,pr,10860,CIB,702,EXP,45-54,90.05791506,North,direct,1,37
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,456500,360,not_neg,int_only,not_lpsm,958000,pr,4680,EXP,653,EXP,45-54,47.65135699,south,direct,0,50
cf,Male,nopre,type1,p3,l1,nopc,nob/c,276500,360,not_neg,not_int,not_lpsm,418000,pr,4680,CRIF,657,CIB,35-44,66.14832536,south,direct,0,38
cf,Joint,nopre,type2,p4,l1,nopc,b/c,446500,360,not_neg,not_int,not_lpsm,558000,pr,5700,CIB,536,EXP,45-54,80.01792115,south,direct,0,39
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,346500,360,not_neg,not_int,not_lpsm,588000,pr,7860,CIB,520,EXP,45-54,58.92857143,south,direct,0,31
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,706500,360,neg_amm,int_only,not_lpsm,788000,pr,15780,EXP,800,EXP,45-54,89.65736041,North,direct,0,44
cf,Female,nopre,type1,p3,l1,nopc,nob/c,156500,360,not_neg,not_int,not_lpsm,268000,pr,1380,EXP,825,CIB,65-74,58.39552239,central,direct,0,44
cf,Female,nopre,type1,p2,l1,nopc,nob/c,266500,360,not_neg,not_int,not_lpsm,578000,ir,2640,CRIF,566,CIB,>74,46.10726644,North,direct,0,45
cf,Male,nopre,type1,p4,l1,nopc,nob/c,206500,360,not_neg,not_int,not_lpsm,278000,pr,2640,CRIF,875,CIB,25-34,74.28057554,North,direct,0,41
cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,436500,360,not_neg,not_int,not_lpsm,848000,pr,8580,CRIF,743,CIB,35-44,51.4740566,south,direct,0,46
cf,Female,nopre,type1,p1,l1,nopc,nob/c,426500,360,not_neg,not_int,not_lpsm,568000,ir,7320,CRIF,869,CIB,55-64,75.08802817,central,direct,0,35
cf,Joint,pre,type1,p3,l1,nopc,nob/c,366500,360,not_neg,not_int,not_lpsm,458000,pr,5700,EXP,742,EXP,25-34,80.02183406,central,direct,0,42
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,360,not_neg,not_int,not_lpsm,528000,pr,6300,CIB,654,EXP,55-64,65.625,North,direct,0,47
cf,Male,nopre,type1,p1,l1,nopc,nob/c,166500,180,not_neg,not_int,not_lpsm,168000,pr,3300,EXP,758,CIB,25-34,99.10714286,North,direct,0,46
cf,Female,nopre,type1,p4,l1,nopc,nob/c,366500,180,not_neg,not_int,not_lpsm,958000,pr,5340,CIB,796,CIB,65-74,38.25678497,south,direct,0,47
cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,86500,180,not_neg,not_int,not_lpsm,88000,pr,4260,CIB,504,CIB,35-44,98.29545455,south,direct,1,9
cf,Male,nopre,type2,p3,l1,nopc,b/c,106500,360,not_neg,not_int,not_lpsm,178000,pr,2880,EXP,692,CIB,25-34,59.83146067,North,direct,1,32
cf,Joint,pre,type1,p4,l1,nopc,nob/c,486500,360,not_neg,not_int,not_lpsm,658000,pr,6300,CIB,588,EXP,25-34,73.93617021,North,direct,0,49
cf,Joint,nopre,type3,p4,l1,nopc,nob/c,206500,360,not_neg,not_int,not_lpsm,418000,pr,0,EQUI,806,EXP,65-74,75.2016129,North,direct,1,39
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,246500,360,not_neg,not_int,not_lpsm,548000,pr,4500,CRIF,620,EXP,25-34,44.98175182,south,direct,0,43
cf,Male,nopre,type2,p4,l1,nopc,b/c,236500,360,neg_amm,not_int,not_lpsm,258000,pr,4260,EXP,696,CIB,35-44,91.66666667,North,direct,0,36
cf,Male,nopre,type1,p3,l1,nopc,nob/c,246500,180,not_neg,int_only,not_lpsm,418000,pr,18000,EQUI,888,EXP,55-64,75.2016129,south,direct,1,39
cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,360,not_neg,not_int,lpsm,418000,pr,1440,EQUI,898,EXP,65-74,75.2016129,central,direct,1,39
cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,360,not_neg,not_int,not_lpsm,718000,pr,6000,CRIF,892,CIB,35-44,67.75766017,North,direct,0,44
cf,Female,nopre,type1,p1,l1,nopc,nob/c,156500,360,not_neg,not_int,not_lpsm,168000,pr,2460,CRIF,664,CIB,25-34,93.1547619,North,direct,0,44
cf,Male,nopre,type1,p4,l1,nopc,nob/c,286500,360,not_neg,not_int,not_lpsm,498000,pr,5580,CIB,874,CIB,55-64,57.53012048,North,direct,0,49
cf,Male,nopre,type2,p1,l1,nopc,b/c,196500,360,not_neg,not_int,not_lpsm,418000,pr,3600,EQUI,740,EXP,45-54,75.2016129,North,direct,1,39
cf,Female,nopre,type2,p3,l1,nopc,b/c,246500,360,neg_amm,not_int,not_lpsm,348000,pr,3960,CIB,864,CIB,45-54,70.83333333,North,direct,0,31
ncf,Male,nopre,type1,p1,l1,nopc,nob/c,566500,360,not_neg,not_int,not_lpsm,628000,pr,8280,CIB,749,CIB,35-44,90.20700637,south,direct,0,48
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,296500,360,not_neg,not_int,not_lpsm,418000,pr,7560,EQUI,531,EXP,45-54,75.2016129,south,direct,1,39
cf,Male,nopre,type2,p4,l1,nopc,b/c,336500,360,not_neg,int_only,not_lpsm,418000,pr,0,EQUI,866,EXP,25-34,75.2016129,North,direct,1,39
cf,Female,nopre,type2,p3,l1,nopc,b/c,376500,360,not_neg,not_int,not_lpsm,438000,pr,5160,CRIF,688,CIB,35-44,85.95890411,south,direct,0,59
cf,Female,nopre,type1,p3,l1,nopc,nob/c,246500,360,not_neg,not_int,not_lpsm,498000,pr,5700,CIB,749,CIB,>74,49.49799197,North,direct,0,37
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,360,not_neg,not_int,not_lpsm,518000,pr,9420,EXP,800,EXP,25-34,91.98841699,North,direct,0,30
cf,Female,nopre,type1,p2,l1,nopc,nob/c,236500,360,not_neg,not_int,not_lpsm,508000,pr,2640,CRIF,795,CIB,65-74,46.55511811,North,direct,0,49
cf,Female,nopre,type2,p4,l1,nopc,b/c,276500,360,not_neg,not_int,lpsm,418000,pr,0,EQUI,620,EXP,25-34,75.2016129,North,direct,1,39
cf,Male,nopre,type2,p1,l1,nopc,b/c,146500,360,not_neg,int_only,not_lpsm,418000,pr,2280,EQUI,834,EXP,35-44,75.2016129,North,direct,1,39
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,506500,360,not_neg,not_int,not_lpsm,638000,pr,12660,CRIF,591,EXP,25-34,79.38871473,North,direct,0,25
cf,Joint,pre,type1,p4,l1,nopc,nob/c,436500,360,not_neg,not_int,not_lpsm,758000,pr,5520,EXP,703,EXP,65-74,57.58575198,North,direct,0,42
cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,536500,360,not_neg,not_int,not_lpsm,418000,pr,6120,EQUI,834,EXP,45-54,75.2016129,south,direct,1,39
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,386500,360,not_neg,int_only,not_lpsm,848000,pr,6540,EXP,865,EXP,35-44,45.57783019,North,direct,0,30
cf,Male,nopre,type1,p3,l1,nopc,nob/c,256500,180,not_neg,not_int,not_lpsm,338000,ir,10500,CRIF,809,CIB,45-54,75.88757396,North,direct,0,21
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,366500,360,not_neg,not_int,not_lpsm,378000,pr,4140,CRIF,661,EXP,45-54,96.95767196,North,direct,0,47
cf,Male,nopre,type1,p1,l1,nopc,nob/c,216500,360,not_neg,not_int,not_lpsm,418000,pr,3960,EQUI,742,EXP,45-54,75.2016129,south,direct,1,39
cf,Male,nopre,type3,p3,l1,nopc,nob/c,86500,360,not_neg,not_int,not_lpsm,78000,pr,1380,CIB,575,CIB,55-64,110.8974359,North,direct,1,29
cf,Male,nopre,type1,p1,l1,nopc,nob/c,276500,120,not_neg,not_int,not_lpsm,478000,pr,6720,CRIF,727,CIB,45-54,57.84518828,south,direct,0,44
cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,326500,360,not_neg,not_int,lpsm,418000,pr,6180,EQUI,799,EXP,65-74,75.2016129,south,direct,1,39
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,336500,360,neg_amm,not_int,not_lpsm,398000,pr,12240,CIB,790,EXP,45-54,84.54773869,North,direct,0,43
cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,286500,360,not_neg,not_int,not_lpsm,338000,pr,5700,EXP,617,CIB,65-74,84.76331361,south,direct,0,39
cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,286500,360,not_neg,not_int,not_lpsm,648000,pr,2580,EXP,621,CIB,65-74,44.21296296,south,direct,0,43
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,186500,324,not_neg,not_int,not_lpsm,408000,pr,3240,CRIF,596,CIB,35-44,45.71078431,south,direct,0,27
ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,696500,360,not_neg,not_int,not_lpsm,728000,pr,5700,EXP,832,EXP,65-74,95.67307692,central,direct,0,39
